DateTime,counter,avg_rate,inst_rate
2012-04-05 08:00:00,569650.0,0.0,0.0
2012-04-05 09:00:00,569650.0,0.0,0.0
2012-04-05 10:00:00,569650.0,0.0,0.0
2012-04-05 11:00:00,569650.0,0.0,0.0
2012-04-05 12:00:00,569650.0,0.0,0.0
2012-04-05 13:00:00,569690.8333333334,50.0,0.0
2012-04-05 14:00:00,569700.0,0.0,0.0
2012-04-05 15:00:00,569710.4166666666,25.0,0.0
2012-04-05 16:00:00,569802.9166666666,125.0,0.0
2012-04-05 17:00:00,569865.8333333334,25.0,0.0
2012-04-05 18:00:00,569875.0,0.0,0.0
2012-04-05 19:00:00,569875.0,0.0,0.0
2012-04-05 20:00:00,569875.0,0.0,0.0
2012-04-05 21:00:00,569875.0,0.0,0.0
2012-04-05 22:00:00,570008.75,225.0,0.0
2012-04-05 23:00:00,570121.6666666666,50.0,0.0
2012-04-06 00:00:00,570310.0,225.0,0.0
2012-04-06 01:00:00,570557.9166666666,375.0,141.66666666666666
2012-04-06 02:00:00,570852.9166666666,550.0,0.0
2012-04-06 03:00:00,571673.3333333334,450.0,0.0
2012-04-06 04:00:00,571750.0,0.0,0.0
2012-04-06 05:00:00,571750.0,0.0,0.0
2012-04-06 06:00:00,571750.0,0.0,0.0
2012-04-06 07:00:00,571750.0,0.0,0.0
2012-04-06 08:00:00,571750.0,0.0,0.0
2012-04-06 09:00:00,571750.0,0.0,0.0
2012-04-06 10:00:00,571750.0,0.0,0.0
2012-04-06 11:00:00,571750.0,0.0,0.0
2012-04-06 12:00:00,571750.0,0.0,0.0
2012-04-06 13:00:00,571750.0,0.0,0.0
2012-04-06 14:00:00,571750.0,0.0,0.0
2012-04-06 15:00:00,571803.3333333334,150.0,0.0
2012-04-06 16:00:00,571951.6666666666,125.0,0.0
2012-04-06 17:00:00,572025.0,0.0,0.0
2012-04-06 18:00:00,572025.0,0.0,0.0
2012-04-06 19:00:00,572044.5833333334,25.0,0.0
2012-04-06 20:00:00,572050.0,0.0,0.0
2012-04-06 21:00:00,572050.0,0.0,0.0
2012-04-06 22:00:00,572070.8333333334,25.0,0.0
2012-04-06 23:00:00,572205.0,525.0,0.0
2012-04-07 00:00:00,572685.0,125.0,0.0
2012-04-07 01:00:00,573103.3333333334,500.0,194.32633333333334
2012-04-07 02:00:00,573271.25,325.0,0.0
2012-04-07 03:00:00,573550.0,0.0,0.0
2012-04-07 04:00:00,573749.5833333334,425.0,0.0
2012-04-07 05:00:00,573975.0,0.0,0.0
2012-04-07 06:00:00,573998.3333333334,25.0,0.0
2012-04-07 07:00:00,574000.0,0.0,0.0
2012-04-07 08:00:00,574000.0,0.0,0.0
2012-04-07 09:00:00,574000.0,0.0,0.0
2012-04-07 10:00:00,574000.0,0.0,0.0
2012-04-07 11:00:00,574000.0,0.0,0.0
2012-04-07 12:00:00,574000.0,0.0,0.0
2012-04-07 13:00:00,574000.0,0.0,0.0
2012-04-07 14:00:00,574007.0833333334,50.0,0.0
2012-04-07 15:00:00,574145.4166666666,100.0,0.0
2012-04-07 16:00:00,574150.0,0.0,0.0
2012-04-07 17:00:00,574150.0,0.0,0.0
2012-04-07 18:00:00,574150.0,0.0,0.0
2012-04-07 19:00:00,574150.0,0.0,0.0
2012-04-07 20:00:00,574150.0,0.0,0.0
2012-04-07 21:00:00,574150.0,0.0,0.0
2012-04-07 22:00:00,574170.4166666666,25.0,0.0
2012-04-07 23:00:00,574175.0,0.0,0.0
2012-04-08 00:00:00,574224.5833333334,75.0,0.0
2012-04-08 01:00:00,574316.25,100.0,0.0
2012-04-08 02:00:00,574476.6666666666,400.0,0.0
2012-04-08 03:00:00,575281.6666666666,625.0,0.0
2012-04-08 04:00:00,575375.0,0.0,0.0
2012-04-08 05:00:00,575375.0,0.0,0.0
2012-04-08 06:00:00,575388.3333333334,25.0,0.0
2012-04-08 07:00:00,575400.0,0.0,0.0
2012-04-08 08:00:00,575400.0,0.0,0.0
2012-04-08 09:00:00,575400.0,0.0,0.0
2012-04-08 10:00:00,575400.0,0.0,0.0
2012-04-08 11:00:00,575400.0,0.0,0.0
2012-04-08 12:00:00,575400.0,0.0,0.0
2012-04-08 13:00:00,575400.0,0.0,0.0
2012-04-08 14:00:00,575400.0,0.0,0.0
2012-04-08 15:00:00,575400.0,0.0,0.0
2012-04-08 16:00:00,575426.25,50.0,0.0
2012-04-08 17:00:00,575632.0833333334,350.0,0.0
2012-04-08 18:00:00,575800.0,0.0,0.0
2012-04-08 19:00:00,575800.0,0.0,0.0
2012-04-08 20:00:00,575800.0,0.0,0.0
2012-04-08 21:00:00,575800.0,0.0,0.0
2012-04-08 22:00:00,575800.0,0.0,0.0
2012-04-08 23:00:00,575800.0,0.0,0.0
2012-04-09 00:00:00,575800.0,0.0,0.0
2012-04-09 01:00:00,575800.0,0.0,0.0
2012-04-09 02:00:00,575810.0,125.0,0.0
2012-04-09 03:00:00,576148.75,375.0,62.5
2012-04-09 04:00:00,576747.5,600.0,0.0
2012-04-09 05:00:00,576900.0,0.0,0.0
2012-04-09 06:00:00,576900.0,0.0,0.0
2012-04-09 07:00:00,576900.0,0.0,0.0
2012-04-09 08:00:00,576900.0,0.0,0.0
2012-04-09 09:00:00,576900.0,0.0,0.0
2012-04-09 10:00:00,576900.0,0.0,0.0
2012-04-09 11:00:00,576900.0,0.0,0.0
2012-04-09 12:00:00,576900.0,0.0,0.0
2012-04-09 13:00:00,576900.0,0.0,0.0
2012-04-09 14:00:00,576900.0,0.0,0.0
2012-04-09 15:00:00,576900.0,0.0,0.0
2012-04-09 16:00:00,576900.0,0.0,0.0
2012-04-09 17:00:00,576959.1666666666,125.0,0.0
2012-04-09 18:00:00,577030.8333333334,25.0,0.0
2012-04-09 19:00:00,577050.0,0.0,0.0
2012-04-09 20:00:00,577052.0833333334,25.0,0.0
2012-04-09 21:00:00,577131.6666666666,100.0,0.0
2012-04-09 22:00:00,577175.0,0.0,0.0
2012-04-09 23:00:00,577204.1666666666,225.0,0.0
2012-04-10 00:00:00,577505.8333333334,150.0,0.0
2012-04-10 01:00:00,577571.25,25.0,0.0
2012-04-10 02:00:00,577784.5833333334,400.0,62.5
2012-04-10 03:00:00,578178.3333333334,275.0,0.0
2012-04-10 04:00:00,578700.4166666666,525.0,0.0
2012-04-10 05:00:00,578817.5,125.0,0.0
2012-04-10 06:00:00,579090.8333333334,200.0,0.0
2012-04-10 07:00:00,579120.8333333334,25.0,0.0
2012-04-10 08:00:00,579125.0,0.0,0.0
2012-04-10 09:00:00,579125.0,0.0,0.0
2012-04-10 10:00:00,579125.0,0.0,0.0
2012-04-10 11:00:00,579125.0,0.0,0.0
2012-04-10 12:00:00,579125.0,0.0,0.0
2012-04-10 13:00:00,579125.0,0.0,0.0
2012-04-10 14:00:00,579125.0,0.0,0.0
2012-04-10 15:00:00,579264.1666666666,275.0,0.0
2012-04-10 16:00:00,579400.0,0.0,0.0
2012-04-10 17:00:00,579402.0833333334,50.0,0.0
2012-04-10 18:00:00,579525.8333333334,100.0,0.0
2012-04-10 19:00:00,579687.5,275.0,0.0
2012-04-10 20:00:00,579825.0,0.0,0.0
2012-04-10 21:00:00,579849.1666666666,25.0,0.0
2012-04-10 22:00:00,579890.4166666666,50.0,0.0
2012-04-10 23:00:00,580047.0833333334,200.0,0.0
2012-04-11 00:00:00,580328.3333333334,500.0,0.0
2012-04-11 01:00:00,580772.0833333334,325.0,0.0
2012-04-11 02:00:00,581180.8333333334,325.0,0.0
2012-04-11 03:00:00,581567.5,525.0,0.0
2012-04-11 04:00:00,582099.1666666666,350.0,0.0
2012-04-11 05:00:00,582125.0,0.0,0.0
2012-04-11 06:00:00,582125.4166666666,25.0,0.0
2012-04-11 07:00:00,582150.0,0.0,0.0
2012-04-11 08:00:00,582150.0,0.0,0.0
2012-04-11 09:00:00,582150.0,0.0,0.0
2012-04-11 10:00:00,582150.0,0.0,0.0
2012-04-11 11:00:00,582150.0,0.0,0.0
2012-04-11 12:00:00,582150.0,0.0,0.0
2012-04-11 13:00:00,582217.9166666666,75.0,0.0
2012-04-11 14:00:00,582225.0,0.0,0.0
2012-04-11 15:00:00,582258.3333333334,125.0,0.0
2012-04-11 16:00:00,582351.25,25.0,0.0
2012-04-11 17:00:00,582375.0,0.0,0.0
2012-04-11 18:00:00,582391.6666666666,25.0,0.0
2012-04-11 19:00:00,582400.0,0.0,0.0
2012-04-11 20:00:00,582400.0,0.0,0.0
2012-04-11 21:00:00,582400.0,0.0,0.0
2012-04-11 22:00:00,582412.5,100.0,0.0
2012-04-11 23:00:00,582733.75,350.0,0.0
2012-04-12 00:00:00,582942.5,150.0,0.0
2012-04-12 01:00:00,583160.4166666666,400.0,60.0
2012-04-12 02:00:00,583538.75,175.0,0.0
2012-04-12 03:00:00,583761.6666666666,625.0,0.0
2012-04-12 04:00:00,584297.9166666666,100.0,0.0
2012-04-12 05:00:00,584476.25,300.0,0.0
2012-04-12 06:00:00,584600.0,0.0,0.0
2012-04-12 07:00:00,584600.0,0.0,0.0
2012-04-12 08:00:00,584600.0,0.0,0.0
2012-04-12 09:00:00,584600.0,0.0,0.0
2012-04-12 10:00:00,584600.0,0.0,0.0
2012-04-12 11:00:00,584600.0,0.0,0.0
2012-04-12 12:00:00,584600.0,0.0,0.0
2012-04-12 13:00:00,584665.0,100.0,0.0
2012-04-12 14:00:00,584700.0,0.0,0.0
2012-04-12 15:00:00,584700.0,0.0,0.0
2012-04-12 16:00:00,584723.3333333334,100.0,0.0
2012-04-12 17:00:00,584832.0833333334,100.0,0.0
2012-04-12 18:00:00,584900.0,0.0,0.0
2012-04-12 19:00:00,584900.0,0.0,0.0
2012-04-12 20:00:00,584900.0,0.0,0.0
2012-04-12 21:00:00,584927.0833333334,50.0,0.0
2012-04-12 22:00:00,584950.0,0.0,0.0
2012-04-12 23:00:00,584972.5,50.0,0.0
2012-04-13 00:00:00,585266.25,350.0,0.0
2012-04-13 01:00:00,585371.6666666666,25.0,0.0
2012-04-13 02:00:00,585629.5833333334,400.0,61.2245
2012-04-13 03:00:00,585962.9166666666,725.0,0.0
2012-04-13 04:00:00,586624.5833333334,175.0,0.0
2012-04-13 05:00:00,586706.6666666666,50.0,0.0
2012-04-13 06:00:00,586725.0,0.0,0.0
2012-04-13 07:00:00,586725.0,0.0,0.0
2012-04-13 08:00:00,586725.0,0.0,0.0
2012-04-13 09:00:00,586725.0,0.0,0.0
2012-04-13 10:00:00,586725.0,0.0,0.0
2012-04-13 11:00:00,586725.0,0.0,0.0
2012-04-13 12:00:00,586725.0,0.0,0.0
2012-04-13 13:00:00,586774.1666666666,75.0,0.0
2012-04-13 14:00:00,586800.0,0.0,0.0
2012-04-13 15:00:00,586800.0,0.0,0.0
2012-04-13 16:00:00,586812.9166666666,75.0,0.0
2012-04-13 17:00:00,586956.6666666666,100.0,0.0
2012-04-13 18:00:00,586990.0,25.0,0.0
2012-04-13 19:00:00,587042.9166666666,50.0,0.0
2012-04-13 20:00:00,587050.0,0.0,0.0
2012-04-13 21:00:00,587050.0,0.0,0.0
2012-04-13 22:00:00,587084.5833333334,50.0,0.0
2012-04-13 23:00:00,587121.6666666666,25.0,0.0
2012-04-14 00:00:00,587382.9166666666,425.0,0.0
2012-04-14 01:00:00,587574.5833333334,25.0,0.0
2012-04-14 02:00:00,587638.75,375.0,60.0
2012-04-14 03:00:00,588000.0,100.0,0.0
2012-04-14 04:00:00,588542.5,825.0,0.0
2012-04-14 05:00:00,588893.3333333334,50.0,0.0
2012-04-14 06:00:00,588925.0,0.0,0.0
2012-04-14 07:00:00,588925.0,0.0,0.0
2012-04-14 08:00:00,588925.0,0.0,0.0
2012-04-14 09:00:00,588925.0,0.0,0.0
2012-04-14 10:00:00,588925.0,0.0,0.0
2012-04-14 11:00:00,588925.0,0.0,0.0
2012-04-14 12:00:00,588925.0,0.0,0.0
2012-04-14 13:00:00,588925.0,0.0,0.0
2012-04-14 14:00:00,588925.0,0.0,0.0
2012-04-14 15:00:00,588977.0833333334,175.0,0.0
2012-04-14 16:00:00,589100.0,0.0,0.0
2012-04-14 17:00:00,589124.5833333334,25.0,0.0
2012-04-14 18:00:00,589135.0,50.0,0.0
2012-04-14 19:00:00,589208.75,75.0,0.0
2012-04-14 20:00:00,589252.9166666666,25.0,0.0
2012-04-14 21:00:00,589275.0,0.0,0.0
2012-04-14 22:00:00,589285.4166666666,25.0,0.0
2012-04-14 23:00:00,589300.0,0.0,0.0
2012-04-15 00:00:00,589440.0,175.0,0.0
2012-04-15 01:00:00,589475.0,0.0,0.0
2012-04-15 02:00:00,589495.0,25.0,0.0
2012-04-15 03:00:00,589500.0,0.0,0.0
2012-04-15 04:00:00,589782.0833333334,550.0,0.0
2012-04-15 05:00:00,590050.0,0.0,0.0
2012-04-15 06:00:00,590050.0,0.0,0.0
2012-04-15 07:00:00,590050.0,0.0,0.0
2012-04-15 08:00:00,590080.8333333334,50.0,0.0
2012-04-15 09:00:00,590100.0,0.0,0.0
2012-04-15 10:00:00,590100.0,0.0,0.0
2012-04-15 11:00:00,590100.0,0.0,0.0
2012-04-15 12:00:00,590100.0,0.0,0.0
2012-04-15 13:00:00,590100.0,0.0,0.0
2012-04-15 14:00:00,590100.0,0.0,0.0
2012-04-15 15:00:00,590291.6666666666,350.0,0.0
2012-04-15 16:00:00,590772.9166666666,625.0,0.0
2012-04-15 17:00:00,591141.6666666666,125.0,0.0
2012-04-15 18:00:00,591205.4166666666,50.0,0.0
2012-04-15 19:00:00,591286.6666666666,75.0,0.0
2012-04-15 20:00:00,591446.6666666666,325.0,0.0
2012-04-15 21:00:00,591761.6666666666,125.0,0.0
2012-04-15 22:00:00,591775.0,0.0,0.0
2012-04-15 23:00:00,591775.0,0.0,0.0
2012-04-16 00:00:00,591775.0,0.0,0.0
2012-04-16 01:00:00,591775.0,0.0,0.0
2012-04-16 02:00:00,591886.25,250.0,0.0
2012-04-16 03:00:00,592098.3333333334,325.0,0.0
2012-04-16 04:00:00,592668.3333333334,450.0,0.0
2012-04-16 05:00:00,592800.0,0.0,0.0
2012-04-16 06:00:00,592857.5,75.0,0.0
2012-04-16 07:00:00,592875.0,0.0,0.0
2012-04-16 08:00:00,592875.0,0.0,0.0
2012-04-16 09:00:00,592875.0,0.0,0.0
2012-04-16 10:00:00,592875.0,0.0,0.0
2012-04-16 11:00:00,592875.0,0.0,0.0
2012-04-16 12:00:00,592875.0,0.0,0.0
2012-04-16 13:00:00,592949.5833333334,100.0,0.0
2012-04-16 14:00:00,592975.0,0.0,0.0
2012-04-16 15:00:00,592975.0,0.0,0.0
2012-04-16 16:00:00,592975.0,0.0,0.0
2012-04-16 17:00:00,593037.9166666666,100.0,0.0
2012-04-16 18:00:00,593110.4166666666,50.0,0.0
2012-04-16 19:00:00,593125.0,0.0,0.0
2012-04-16 20:00:00,593138.75,25.0,0.0
2012-04-16 21:00:00,593150.0,0.0,0.0
2012-04-16 22:00:00,593187.5,75.0,0.0
2012-04-16 23:00:00,593227.9166666666,50.0,0.0
2012-04-17 00:00:00,593602.9166666666,575.0,0.0
2012-04-17 01:00:00,593871.25,25.0,0.0
2012-04-17 02:00:00,594221.6666666666,575.0,120.0
2012-04-17 03:00:00,594580.8333333334,375.0,0.0
2012-04-17 04:00:00,594825.0,0.0,0.0
2012-04-17 05:00:00,594825.4166666666,25.0,0.0
2012-04-17 06:00:00,594894.5833333334,50.0,0.0
2012-04-17 07:00:00,594900.0,0.0,0.0
2012-04-17 08:00:00,594900.0,0.0,0.0
2012-04-17 09:00:00,594900.0,0.0,0.0
2012-04-17 10:00:00,594900.0,0.0,0.0
2012-04-17 11:00:00,594900.0,0.0,0.0
2012-04-17 12:00:00,594900.0,0.0,0.0
2012-04-17 13:00:00,594948.75,75.0,0.0
2012-04-17 14:00:00,594975.0,0.0,0.0
2012-04-17 15:00:00,595040.0,175.0,0.0
2012-04-17 16:00:00,595173.3333333334,25.0,0.0
2012-04-17 17:00:00,595179.1666666666,50.0,0.0
2012-04-17 18:00:00,595271.25,50.0,0.0
2012-04-17 19:00:00,595275.0,0.0,0.0
2012-04-17 20:00:00,595301.25,100.0,0.0
2012-04-17 21:00:00,595375.0,0.0,0.0
2012-04-17 22:00:00,595377.0833333334,50.0,0.0
2012-04-17 23:00:00,595453.75,175.0,0.0
2012-04-18 00:00:00,595738.75,325.0,0.0
2012-04-18 01:00:00,595988.3333333334,100.0,0.0
2012-04-18 02:00:00,596187.0833333334,400.0,60.0
2012-04-18 03:00:00,596635.4166666666,925.0,52.63166666666667
2012-04-18 04:00:00,597423.75,75.0,0.0
2012-04-18 05:00:00,597425.0,0.0,0.0
2012-04-18 06:00:00,597425.0,0.0,0.0
2012-04-18 07:00:00,597425.0,0.0,0.0
2012-04-18 08:00:00,597425.0,0.0,0.0
2012-04-18 09:00:00,597425.0,0.0,0.0
2012-04-18 10:00:00,597446.6666666666,25.0,0.0
2012-04-18 11:00:00,597450.0,0.0,0.0
2012-04-18 12:00:00,597450.0,0.0,0.0
2012-04-18 13:00:00,597501.6666666666,75.0,0.0
2012-04-18 14:00:00,597525.0,0.0,0.0
2012-04-18 15:00:00,597525.0,0.0,0.0
2012-04-18 16:00:00,597586.6666666666,125.0,0.0
2012-04-18 17:00:00,597668.75,150.0,0.0
2012-04-18 18:00:00,598051.6666666666,350.0,0.0
2012-04-18 19:00:00,598150.0,0.0,0.0
2012-04-18 20:00:00,598212.0833333334,150.0,0.0
2012-04-18 21:00:00,598300.0,0.0,0.0
2012-04-18 22:00:00,598340.0,100.0,0.0
2012-04-18 23:00:00,598543.75,225.0,0.0
2012-04-19 00:00:00,598945.8333333334,700.0,0.0
2012-04-19 01:00:00,599325.0,0.0,0.0
2012-04-19 02:00:00,599346.25,25.0,0.0
2012-04-19 03:00:00,599367.0833333334,25.0,0.0
2012-04-19 04:00:00,599375.0,0.0,0.0
2012-04-19 05:00:00,599612.9166666666,350.0,0.0
2012-04-19 06:00:00,600077.0833333334,475.0,0.0
2012-04-19 07:00:00,600200.0,0.0,0.0
2012-04-19 08:00:00,600200.0,0.0,0.0
2012-04-19 09:00:00,600200.0,0.0,0.0
2012-04-19 10:00:00,600200.0,0.0,0.0
2012-04-19 11:00:00,600200.0,0.0,0.0
2012-04-19 12:00:00,600200.0,0.0,0.0
2012-04-19 13:00:00,600239.5833333334,50.0,0.0
2012-04-19 14:00:00,600250.0,0.0,0.0
2012-04-19 15:00:00,600260.4166666666,25.0,0.0
2012-04-19 16:00:00,600333.3333333334,125.0,0.0
2012-04-19 17:00:00,600407.9166666666,25.0,0.0
2012-04-19 18:00:00,600433.75,25.0,0.0
2012-04-19 19:00:00,600450.0,0.0,0.0
2012-04-19 20:00:00,600450.0,0.0,0.0
2012-04-19 21:00:00,600450.0,0.0,0.0
2012-04-19 22:00:00,600483.3333333334,50.0,0.0
2012-04-19 23:00:00,600522.0833333334,25.0,0.0
2012-04-20 00:00:00,600557.9166666666,275.0,0.0
2012-04-20 01:00:00,600800.0,0.0,0.0
2012-04-20 02:00:00,600948.3333333334,375.0,123.82983333333333
2012-04-20 03:00:00,601175.0,0.0,0.0
2012-04-20 04:00:00,601306.6666666666,250.0,0.0
2012-04-20 05:00:00,601648.3333333334,350.0,0.0
2012-04-20 06:00:00,601775.0,0.0,0.0
2012-04-20 07:00:00,601775.0,0.0,0.0
2012-04-20 08:00:00,601775.0,0.0,0.0
2012-04-20 09:00:00,601775.0,0.0,0.0
2012-04-20 10:00:00,601775.0,0.0,0.0
2012-04-20 11:00:00,601775.0,0.0,0.0
2012-04-20 12:00:00,601775.0,0.0,0.0
2012-04-20 13:00:00,601846.25,100.0,0.0
2012-04-20 14:00:00,601875.0,0.0,0.0
2012-04-20 15:00:00,601885.8333333334,25.0,0.0
2012-04-20 16:00:00,601931.25,50.0,0.0
2012-04-20 17:00:00,601959.5833333334,25.0,0.0
2012-04-20 18:00:00,602021.6666666666,125.0,0.0
2012-04-20 19:00:00,602118.75,25.0,0.0
2012-04-20 20:00:00,602125.0,0.0,0.0
2012-04-20 21:00:00,602125.0,0.0,0.0
2012-04-20 22:00:00,602156.6666666666,50.0,0.0
2012-04-20 23:00:00,602181.25,25.0,0.0
2012-04-21 00:00:00,602207.0833333334,50.0,0.0
2012-04-21 01:00:00,602293.3333333334,75.0,0.0
2012-04-21 02:00:00,602429.1666666666,350.0,0.0
2012-04-21 03:00:00,602732.9166666666,125.0,0.0
2012-04-21 04:00:00,603410.0,1025.0,54.5455
2012-04-21 05:00:00,603832.0833333334,25.0,0.0
2012-04-21 06:00:00,603850.0,0.0,0.0
2012-04-21 07:00:00,603850.0,0.0,0.0
2012-04-21 08:00:00,603850.0,0.0,0.0
2012-04-21 09:00:00,603850.0,0.0,0.0
2012-04-21 10:00:00,603850.0,0.0,0.0
2012-04-21 11:00:00,603850.0,0.0,0.0
2012-04-21 12:00:00,603850.0,0.0,0.0
2012-04-21 13:00:00,603850.0,0.0,0.0
2012-04-21 14:00:00,603850.0,0.0,0.0
2012-04-21 15:00:00,603910.8333333334,100.0,0.0
2012-04-21 16:00:00,604011.25,125.0,0.0
2012-04-21 17:00:00,604075.0,0.0,0.0
2012-04-21 18:00:00,604080.0,50.0,0.0
2012-04-21 19:00:00,604400.8333333334,375.0,0.0
2012-04-21 20:00:00,604518.75,25.0,0.0
2012-04-21 21:00:00,604557.0833333334,50.0,0.0
2012-04-21 22:00:00,604593.3333333334,150.0,0.0
2012-04-21 23:00:00,604943.75,350.0,0.0
2012-04-22 00:00:00,605154.5833333334,200.0,0.0
2012-04-22 01:00:00,605310.4166666666,75.0,0.0
2012-04-22 02:00:00,605679.5833333334,675.0,120.04799999999999
2012-04-22 03:00:00,606430.8333333334,500.0,0.0
2012-04-22 04:00:00,606525.0,0.0,0.0
2012-04-22 05:00:00,606525.0,0.0,0.0
2012-04-22 06:00:00,606531.25,25.0,0.0
2012-04-22 07:00:00,606550.0,0.0,0.0
2012-04-22 08:00:00,606556.6666666666,50.0,0.0
2012-04-22 09:00:00,606600.0,0.0,0.0
2012-04-22 10:00:00,606600.0,0.0,0.0
2012-04-22 11:00:00,606600.0,0.0,0.0
2012-04-22 12:00:00,606600.0,0.0,0.0
2012-04-22 13:00:00,606600.0,0.0,0.0
2012-04-22 14:00:00,606600.0,0.0,0.0
2012-04-22 15:00:00,606600.0,0.0,0.0
2012-04-22 16:00:00,606688.75,125.0,0.0
2012-04-22 17:00:00,606750.0,25.0,0.0
2012-04-22 18:00:00,606795.8333333334,50.0,0.0
